Order_ID,Order_Date,Region,Shipping_Mode,Product_Category,Customer_Segment,Shipment_Volume,Distance_km,Weather_Risk,Traffic_Index,Warehouse_Load,Scheduled_Days,Actual_Delivery_Days,Delivery_Delay_Days,Late_Delivery,Transport_Cost,Order_Value,Inventory_Units,Stockout
ORD-100936,2025-08-16 06:54:02.161440960,West,Second Class,Clothing,Corporate,13,1392,Low,52.1,72.3,5.7,7.0,1.3,1,174.85,1006.36,119,0
ORD-100937,2025-08-16 12:43:42.548365576,North,Second Class,Sports,Retail,20,427,Medium,77.2,61.7,3.6,5.7,2.1,1,129.48,2408.43,220,0
ORD-100938,2025-08-16 18:33:22.935290192,West,Standard Class,Clothing,Corporate,16,297,High,32.3,72.5,3.7,6.2,2.5,1,104.15,2025.27,149,0
ORD-100939,2025-08-17 00:23:03.322214808,North,First Class,Electronics,Retail,18,309,Low,97.0,40.8,2.9,3.7,0.8,1,122.77,1993.0,319,0
ORD-100940,2025-08-17 06:12:43.709139424,North,Same Day,Electronics,Retail,16,393,Medium,39.9,51.5,2.6,3.6,1.0,1,123.06,1417.88,91,0
ORD-100941,2025-08-17 12:02:24.096064040,West,Standard Class,Electronics,Wholesale,9,336,Low,56.6,66.7,3.5,3.8,0.3,1,96.91,1031.11,350,0
ORD-100942,2025-08-17 17:52:04.482988660,North,Standard Class,Electronics,Wholesale,2,674,Low,33.1,28.7,4.2,4.9,0.7,1,98.58,124.24,429,0
ORD-100943,2025-08-17 23:41:44.869913276,South,Second Class,Sports,Wholesale,13,313,Low,55.7,60.2,3.1,3.5,0.4,1,92.41,1576.32,68,0
ORD-100944,2025-08-18 05:31:25.256837892,South,Standard Class,Electronics,Corporate,16,254,Medium,52.6,59.2,3.9,4.8,0.9,1,116.63,2086.95,179,0
ORD-100945,2025-08-18 11:21:05.643762508,North,Second Class,Home & Kitchen,Retail,20,795,Low,28.2,60.2,4.0,4.8,0.8,1,158.74,1987.62,327,0
ORD-100946,2025-08-18 17:10:46.030687124,East,Standard Class,Electronics,Corporate,14,1194,Low,100.0,56.2,5.7,7.1,1.4,1,181.08,786.35,49,0
ORD-100947,2025-08-18 23:00:26.417611740,West,Standard Class,Electronics,Retail,12,220,Medium,46.1,49.1,3.5,4.4,0.9,1,89.39,591.26,402,0
ORD-100948,2025-08-19 04:50:06.804536356,West,Second Class,Home & Kitchen,Retail,12,777,Low,46.1,35.8,4.5,5.2,0.7,1,130.18,1537.04,454,0
ORD-100949,2025-08-19 10:39:47.191460972,South,Second Class,Clothing,Retail,3,996,Medium,72.4,67.3,4.5,6.3,1.8,1,130.08,383.22,223,0
ORD-100950,2025-08-19 16:29:27.578385588,East,Second Class,Clothing,Retail,1,1064,High,87.7,60.2,4.5,7.6,3.1,1,131.91,138.04,15,1
ORD-100951,2025-08-19 22:19:07.965310208,North,Second Class,Home & Kitchen,Retail,1,175,Low,75.3,43.0,3.3,4.4,1.1,1,58.16,130.42,305,0
ORD-100952,2025-08-20 04:08:48.352234824,North,Second Class,Home & Kitchen,Wholesale,19,1106,Low,33.4,66.0,5.1,6.0,0.9,1,192.19,1606.82,522,0
ORD-100953,2025-08-20 09:58:28.739159440,North,First Class,Sports,Retail,16,59,High,58.9,60.3,2.3,4.4,2.1,1,95.17,1911.14,182,0
ORD-100954,2025-08-20 15:48:09.126084056,West,Second Class,Electronics,Corporate,6,370,Low,21.1,57.6,3.4,3.5,0.1,0,103.74,313.91,511,0
ORD-100955,2025-08-20 21:37:49.513008672,West,Second Class,Sports,Retail,9,492,Low,71.2,30.5,3.5,4.4,0.9,1,124.2,486.06,523,0
ORD-100956,2025-08-21 03:27:29.899933288,West,Second Class,Home & Kitchen,Retail,10,1283,High,25.6,75.9,5.1,7.6,2.5,1,197.6,875.22,175,0
ORD-100957,2025-08-21 09:17:10.286857904,East,Standard Class,Home & Kitchen,Wholesale,5,304,Medium,40.5,45.3,3.8,4.9,1.1,1,85.91,342.06,363,0
ORD-100958,2025-08-21 15:06:50.673782520,South,Standard Class,Electronics,Retail,9,1178,Medium,54.9,66.0,5.3,7.3,2.0,1,172.54,720.14,34,1
ORD-100959,2025-08-21 20:56:31.060707136,East,Second Class,Clothing,Retail,7,1484,Low,63.0,52.1,5.2,6.1,0.9,1,181.75,820.32,335,0
ORD-100960,2025-08-22 02:46:11.447631752,East,First Class,Clothing,Wholesale,14,1441,High,50.3,58.8,4.9,8.7,3.8,1,211.23,604.26,528,0
ORD-100961,2025-08-22 08:35:51.834556372,South,Second Class,Electronics,Retail,16,468,Medium,82.3,83.4,3.8,6.1,2.3,1,119.98,1669.72,567,0
ORD-100962,2025-08-22 14:25:32.221480988,North,Standard Class,Sports,Retail,2,161,Medium,68.0,73.5,3.5,4.6,1.1,1,44.6,91.59,127,0
ORD-100963,2025-08-22 20:15:12.608405604,North,Second Class,Electronics,Wholesale,10,348,Medium,66.6,83.1,3.4,4.5,1.1,1,117.89,1165.57,402,0
ORD-100964,2025-08-23 02:04:52.995330220,West,Standard Class,Clothing,Retail,20,1158,Medium,32.9,70.3,5.1,6.9,1.8,1,176.39,1118.35,48,0
ORD-100965,2025-08-23 07:54:33.382254836,South,Second Class,Electronics,Wholesale,18,311,Low,85.6,71.3,3.3,3.8,0.5,1,125.57,1896.08,175,0
ORD-100966,2025-08-23 13:44:13.769179452,West,First Class,Clothing,Wholesale,16,976,Low,40.5,36.5,4.4,5.6,1.2,1,155.46,1488.94,502,0
ORD-100967,2025-08-23 19:33:54.156104068,North,Second Class,Electronics,Retail,15,573,Low,86.3,59.9,3.6,4.6,1.0,1,148.08,1091.7,388,0
ORD-100968,2025-08-24 01:23:34.543028684,East,Second Class,Clothing,Retail,1,1155,Low,91.4,61.4,5.0,7.2,2.2,1,162.0,95.07,241,0
ORD-100969,2025-08-24 07:13:14.929953300,North,Standard Class,Electronics,Retail,20,917,Low,64.2,84.6,4.9,5.9,1.0,1,181.0,836.68,577,0
ORD-100970,2025-08-24 13:02:55.316877916,North,Standard Class,Home & Kitchen,Wholesale,15,887,Low,73.6,56.9,4.9,6.1,1.2,1,174.68,1055.18,457,0
ORD-100971,2025-08-24 18:52:35.703802536,North,First Class,Electronics,Retail,18,1178,Medium,10.0,69.2,4.4,6.3,1.9,1,185.02,1008.24,23,1
ORD-100972,2025-08-25 00:42:16.090727152,North,Second Class,Clothing,Corporate,19,1434,Low,51.5,68.6,5.3,6.6,1.3,1,241.18,953.34,57,0
ORD-100973,2025-08-25 06:31:56.477651768,West,Second Class,Electronics,Retail,6,559,Low,74.8,83.5,3.8,5.0,1.2,1,116.64,647.71,379,0
ORD-100974,2025-08-25 12:21:36.864576384,South,Standard Class,Electronics,Wholesale,1,803,Low,71.6,62.9,4.6,6.1,1.5,1,103.74,79.28,527,0
ORD-100975,2025-08-25 18:11:17.251501000,East,Standard Class,Electronics,Retail,14,947,Low,33.0,78.2,5.0,5.7,0.7,1,158.09,815.21,102,0
ORD-100976,2025-08-26 00:00:57.638425616,South,Standard Class,Electronics,Retail,10,1238,Medium,49.7,37.7,5.5,6.8,1.3,1,171.36,710.6,327,0
ORD-100977,2025-08-26 05:50:38.025350232,South,Standard Class,Electronics,Retail,1,733,Low,10.0,39.2,4.9,4.6,-0.3,0,98.2,100.94,491,0
ORD-100978,2025-08-26 11:40:18.412274848,East,Standard Class,Clothing,Retail,6,574,Low,62.4,28.5,4.3,5.2,0.9,1,87.59,520.04,518,0
ORD-100979,2025-08-26 17:29:58.799199464,North,Same Day,Sports,Corporate,20,1273,Medium,21.1,77.6,3.9,5.7,1.8,1,204.38,2000.83,388,0
ORD-100980,2025-08-26 23:19:39.186124080,West,Second Class,Electronics,Retail,8,1431,Low,75.3,75.8,5.6,7.7,2.1,1,170.64,770.21,599,0
ORD-100981,2025-08-27 05:09:19.573048700,West,Standard Class,Clothing,Retail,6,862,Low,76.3,79.3,4.7,5.9,1.2,1,103.32,510.42,562,0
ORD-100982,2025-08-27 10:58:59.959973316,East,Standard Class,Sports,Retail,14,173,Medium,46.5,54.2,3.9,4.4,0.5,1,88.96,1019.13,502,0
ORD-100983,2025-08-27 16:48:40.346897932,South,Standard Class,Electronics,Retail,14,449,Low,64.4,56.0,4.3,4.2,-0.1,0,109.62,856.97,405,0
ORD-100984,2025-08-27 22:38:20.733822548,North,First Class,Clothing,Corporate,7,705,Medium,51.1,63.1,3.6,6.1,2.5,1,109.62,738.26,591,0
ORD-100985,2025-08-28 04:28:01.120747164,West,Standard Class,Electronics,Corporate,17,1062,Medium,59.4,88.1,5.3,7.5,2.2,1,141.06,1139.62,20,1
ORD-100986,2025-08-28 10:17:41.507671780,South,First Class,Electronics,Corporate,12,1011,High,34.3,92.1,4.1,7.0,2.9,1,147.24,1418.85,62,0
ORD-100987,2025-08-28 16:07:21.894596396,North,First Class,Clothing,Retail,4,1234,Low,66.2,77.7,4.6,6.2,1.6,1,156.55,399.76,311,0
ORD-100988,2025-08-28 21:57:02.281521012,South,Standard Class,Home & Kitchen,Retail,7,64,Medium,25.5,70.3,3.4,3.7,0.3,1,54.79,668.49,405,0
ORD-100989,2025-08-29 03:46:42.668445628,West,Second Class,Home & Kitchen,Wholesale,17,709,Medium,22.1,86.4,4.3,5.3,1.0,1,148.47,1437.97,543,0
ORD-100990,2025-08-29 09:36:23.055370248,East,Same Day,Home & Kitchen,Retail,2,1058,Low,52.8,60.9,4.0,5.7,1.7,1,153.38,278.17,410,0
ORD-100991,2025-08-29 15:26:03.442294864,East,Standard Class,Clothing,Wholesale,1,1482,High,51.2,58.7,5.9,9.3,3.4,1,176.01,119.51,147,0
ORD-100992,2025-08-29 21:15:43.829219480,West,Standard Class,Electronics,Retail,14,230,Low,59.9,62.9,4.1,4.4,0.3,1,111.85,1064.77,546,0
ORD-100993,2025-08-30 03:05:24.216144096,North,Same Day,Clothing,Retail,9,1321,Medium,43.3,49.3,4.2,5.6,1.4,1,190.09,1118.16,58,0
ORD-100994,2025-08-30 08:55:04.603068712,West,First Class,Electronics,Corporate,6,31,Low,88.9,62.2,2.2,2.8,0.6,1,52.28,555.73,66,0
ORD-100995,2025-08-30 14:44:44.989993328,South,Second Class,Electronics,Retail,10,311,Low,57.9,47.1,3.1,3.5,0.4,1,100.65,786.02,434,0
ORD-100996,2025-08-30 20:34:25.376917944,East,Second Class,Electronics,Corporate,4,1274,Low,59.2,81.4,5.4,7.6,2.2,1,173.14,277.84,578,0
ORD-100997,2025-08-31 02:24:05.763842560,North,Standard Class,Clothing,Retail,8,1185,High,58.6,73.7,5.3,8.4,3.1,1,159.13,501.78,306,0
ORD-100998,2025-08-31 08:13:46.150767176,West,First Class,Clothing,Retail,5,1460,Low,73.1,87.9,5.1,6.5,1.4,1,171.88,599.48,89,0
ORD-100999,2025-08-31 14:03:26.537691792,South,Standard Class,Electronics,Retail,12,910,Low,65.4,38.9,4.8,5.8,1.0,1,158.96,765.89,38,0
ORD-101000,2025-08-31 19:53:06.924616412,North,Standard Class,Sports,Retail,14,932,Low,63.0,95.4,4.8,6.2,1.4,1,141.8,525.59,587,0
ORD-101001,2025-09-01 01:42:47.311541028,South,Second Class,Clothing,Retail,19,812,Medium,68.2,39.8,4.1,5.3,1.2,1,150.45,724.49,175,0
ORD-101002,2025-09-01 07:32:27.698465644,North,Same Day,Home & Kitchen,Retail,2,777,Low,22.2,45.8,3.4,4.0,0.6,1,101.11,279.21,387,0
ORD-101003,2025-09-01 13:22:08.085390260,North,First Class,Electronics,Wholesale,7,781,Low,22.8,55.1,3.8,4.7,0.9,1,128.43,640.72,202,0
ORD-101004,2025-09-01 19:11:48.472314876,East,Standard Class,Clothing,Corporate,6,453,Medium,53.6,85.9,4.1,5.6,1.5,1,98.76,502.33,136,0
ORD-101005,2025-09-02 01:01:28.859239492,South,Standard Class,Electronics,Retail,12,1283,Low,51.4,68.6,5.6,6.6,1.0,1,195.01,1504.87,404,0
ORD-101006,2025-09-02 06:51:09.246164108,West,Same Day,Clothing,Retail,11,548,Low,65.4,61.1,2.8,3.5,0.7,1,108.07,768.95,446,0
ORD-101007,2025-09-02 12:40:49.633088724,South,Same Day,Electronics,Retail,18,924,Low,55.4,52.3,3.3,3.7,0.4,1,157.08,2017.17,288,0
ORD-101008,2025-09-02 18:30:30.020013340,East,Second Class,Electronics,Wholesale,19,1011,High,65.5,43.0,4.4,7.3,2.9,1,186.38,1998.2,309,0
ORD-101009,2025-09-03 00:20:10.406937956,South,Second Class,Sports,Retail,16,816,Medium,32.6,83.1,4.8,6.4,1.6,1,141.89,1309.67,297,0
ORD-101010,2025-09-03 06:09:50.793862576,East,Standard Class,Electronics,Retail,4,925,Low,54.8,77.8,5.1,5.9,0.8,1,123.76,462.11,358,0
ORD-101011,2025-09-03 11:59:31.180787192,East,Standard Class,Electronics,Retail,1,92,Low,30.9,86.6,3.6,4.5,0.9,1,26.95,129.51,485,0
ORD-101012,2025-09-03 17:49:11.567711808,South,Standard Class,Home & Kitchen,Retail,18,487,Low,62.0,71.3,4.0,5.1,1.1,1,135.93,987.65,429,0
ORD-101013,2025-09-03 23:38:51.954636424,West,Standard Class,Electronics,Retail,19,683,High,21.2,22.7,4.4,5.8,1.4,1,165.39,717.09,174,0
ORD-101014,2025-09-04 05:28:32.341561040,South,Standard Class,Clothing,Retail,6,603,Low,61.3,45.1,4.1,4.2,0.1,0,97.46,696.32,155,0
ORD-101015,2025-09-04 11:18:12.728485656,North,First Class,Clothing,Corporate,1,1364,Low,28.6,72.4,4.6,5.4,0.8,1,169.33,114.26,406,0
ORD-101016,2025-09-04 17:07:53.115410272,East,Standard Class,Electronics,Retail,14,1348,High,48.1,59.1,5.5,9.1,3.6,1,192.44,1254.5,390,0
ORD-101017,2025-09-04 22:57:33.502334888,West,Standard Class,Clothing,Retail,12,1074,Low,71.1,56.1,5.4,7.0,1.6,1,146.04,705.83,226,0
ORD-101018,2025-09-05 04:47:13.889259504,North,Second Class,Electronics,Retail,18,541,Low,59.1,47.3,3.9,5.2,1.3,1,125.94,2085.69,504,0
ORD-101019,2025-09-05 10:36:54.276184120,South,Standard Class,Sports,Retail,12,95,Low,25.4,80.2,3.2,3.3,0.1,0,67.05,1245.03,256,0
ORD-101020,2025-09-05 16:26:34.663108740,West,Standard Class,Electronics,Retail,16,1138,Low,42.9,72.3,5.2,6.2,1.0,1,176.28,2043.26,208,0
ORD-101021,2025-09-05 22:16:15.050033356,East,Second Class,Electronics,Retail,16,1329,Low,28.0,73.0,5.4,6.0,0.6,1,199.56,1322.25,337,0
ORD-101022,2025-09-06 04:05:55.436957972,West,Standard Class,Clothing,Retail,1,745,High,24.5,54.9,4.5,6.9,2.4,1,126.15,150.12,123,0
ORD-101023,2025-09-06 09:55:35.823882588,East,Second Class,Home & Kitchen,Wholesale,3,1244,Low,57.1,67.8,5.1,6.4,1.3,1,138.52,287.91,420,0
ORD-101024,2025-09-06 15:45:16.210807204,East,Same Day,Home & Kitchen,Retail,16,1398,Low,65.1,43.6,4.5,5.8,1.3,1,199.02,1546.5,539,0
ORD-101025,2025-09-06 21:34:56.597731820,South,Standard Class,Home & Kitchen,Corporate,4,829,Medium,62.9,62.9,4.8,7.1,2.3,1,113.06,421.04,567,0
ORD-101026,2025-09-07 03:24:36.984656436,West,Same Day,Sports,Retail,5,330,Medium,65.8,24.6,2.5,3.6,1.1,1,69.23,417.54,273,0
ORD-101027,2025-09-07 09:14:17.371581052,South,Same Day,Sports,Retail,16,53,Medium,54.8,39.9,1.9,3.3,1.4,1,90.43,1417.02,168,0
ORD-101028,2025-09-07 15:03:57.758505668,East,First Class,Clothing,Corporate,5,1141,Medium,50.1,59.8,4.4,5.7,1.3,1,151.51,315.3,292,0
ORD-101029,2025-09-07 20:53:38.145430288,South,Second Class,Home & Kitchen,Wholesale,3,852,Low,35.7,100.0,4.1,6.0,1.9,1,98.04,233.83,71,0
ORD-101030,2025-09-08 02:43:18.532354904,East,Second Class,Clothing,Retail,1,247,Low,47.1,36.2,3.0,3.1,0.1,0,64.56,109.1,403,0
ORD-101031,2025-09-08 08:32:58.919279520,East,Second Class,Clothing,Corporate,10,100,Low,31.2,45.1,3.0,3.3,0.3,1,59.78,390.04,262,0
ORD-101032,2025-09-08 14:22:39.306204136,South,Second Class,Sports,Retail,13,1455,Low,39.8,68.5,5.6,7.2,1.6,1,198.69,1363.66,81,0
ORD-101033,2025-09-08 20:12:19.693128752,West,Standard Class,Clothing,Retail,15,494,High,56.6,93.3,3.8,6.3,2.5,1,139.52,972.7,332,0
ORD-101034,2025-09-09 02:02:00.080053368,South,Same Day,Electronics,Corporate,19,504,Medium,52.9,68.2,2.9,4.6,1.7,1,141.04,1170.78,433,0
ORD-101035,2025-09-09 07:51:40.466977984,East,Second Class,Clothing,Wholesale,14,951,Low,100.0,76.2,4.7,6.7,2.0,1,167.77,1440.87,144,0
ORD-101036,2025-09-09 13:41:20.853902600,South,First Class,Clothing,Retail,16,559,Low,30.8,59.6,3.1,3.3,0.2,0,123.07,903.49,248,0
ORD-101037,2025-09-09 19:31:01.240827216,South,Standard Class,Home & Kitchen,Wholesale,5,1372,High,52.7,56.8,5.6,8.5,2.9,1,172.25,672.96,535,0
ORD-101038,2025-09-10 01:20:41.627751832,South,Standard Class,Clothing,Retail,7,1028,Low,29.4,66.3,5.4,6.2,0.8,1,151.57,934.64,428,0
ORD-101039,2025-09-10 07:10:22.014676452,North,Second Class,Home & Kitchen,Retail,7,549,Low,48.0,54.5,3.9,4.5,0.6,1,111.89,566.11,481,0
ORD-101040,2025-09-10 13:00:02.401601068,North,Second Class,Clothing,Corporate,2,414,Low,48.8,76.6,3.2,4.3,1.1,1,80.26,158.69,275,0
ORD-101041,2025-09-10 18:49:42.788525684,East,Standard Class,Sports,Retail,20,1293,Low,70.2,39.3,5.7,7.3,1.6,1,209.94,888.96,301,0
ORD-101042,2025-09-11 00:39:23.175450300,East,Standard Class,Electronics,Retail,5,896,Low,46.9,79.2,4.7,5.7,1.0,1,114.49,571.53,303,0
ORD-101043,2025-09-11 06:29:03.562374916,East,Standard Class,Home & Kitchen,Retail,9,1380,High,51.6,65.6,5.8,9.2,3.4,1,173.98,495.53,275,0
ORD-101044,2025-09-11 12:18:43.949299532,North,Second Class,Clothing,Retail,8,531,Low,47.3,61.6,3.6,3.5,-0.1,0,115.9,1005.05,95,0
ORD-101045,2025-09-11 18:08:24.336224148,South,Standard Class,Electronics,Retail,1,51,Low,29.8,38.7,3.3,3.0,-0.3,0,55.72,130.64,34,1
ORD-101046,2025-09-11 23:58:04.723148764,North,Same Day,Electronics,Corporate,19,1351,Medium,43.3,49.3,4.3,6.3,2.0,1,207.45,926.48,501,0
ORD-101047,2025-09-12 05:47:45.110073380,West,Standard Class,Electronics,Wholesale,5,374,Low,48.1,84.2,3.9,4.9,1.0,1,103.81,510.65,326,0
ORD-101048,2025-09-12 11:37:25.496997996,West,Standard Class,Clothing,Wholesale,3,1272,Medium,56.3,61.7,5.4,7.5,2.1,1,164.07,275.97,324,0
ORD-101049,2025-09-12 17:27:05.883922616,North,Standard Class,Sports,Retail,7,1071,Medium,65.1,69.5,5.1,7.6,2.5,1,149.95,636.99,361,0
ORD-101050,2025-09-12 23:16:46.270847232,East,Second Class,Home & Kitchen,Retail,3,363,Low,50.8,50.9,3.2,4.0,0.8,1,65.41,167.07,253,0
ORD-101051,2025-09-13 05:06:26.657771848,North,Standard Class,Sports,Retail,20,1140,Low,50.5,64.5,5.4,6.4,1.0,1,209.22,2108.89,536,0
ORD-101052,2025-09-13 10:56:07.044696464,South,Second Class,Clothing,Retail,4,140,Medium,24.0,43.0,3.1,3.7,0.6,1,69.82,207.51,287,0
ORD-101053,2025-09-13 16:45:47.431621080,North,Same Day,Clothing,Retail,7,601,Medium,64.7,66.6,2.7,4.5,1.8,1,134.33,851.75,305,0
ORD-101054,2025-09-13 22:35:27.818545696,South,Standard Class,Home & Kitchen,Wholesale,6,548,Medium,42.5,70.9,4.4,5.6,1.2,1,128.88,485.21,323,0
ORD-101055,2025-09-14 04:25:08.205470312,East,Second Class,Home & Kitchen,Corporate,1,992,Low,68.4,70.1,4.6,6.4,1.8,1,114.78,125.07,102,0
ORD-101056,2025-09-14 10:14:48.592394928,West,Standard Class,Clothing,Retail,1,811,Medium,78.7,50.5,4.7,6.2,1.5,1,100.67,146.9,112,0
ORD-101057,2025-09-14 16:04:28.979319544,North,Standard Class,Home & Kitchen,Retail,11,926,Medium,51.6,59.5,5.0,6.8,1.8,1,115.24,1183.93,116,0
ORD-101058,2025-09-14 21:54:09.366244160,East,Standard Class,Clothing,Wholesale,5,725,Low,36.6,73.6,4.6,5.6,1.0,1,125.54,453.65,159,0
ORD-101059,2025-09-15 03:43:49.753168780,East,Standard Class,Home & Kitchen,Retail,2,1115,Medium,54.7,61.6,5.4,7.2,1.8,1,149.62,179.96,104,0
ORD-101060,2025-09-15 09:33:30.140093396,West,Second Class,Home & Kitchen,Corporate,6,257,Low,61.3,60.4,3.2,3.6,0.4,1,81.57,481.13,142,0
ORD-101061,2025-09-15 15:23:10.527018012,East,Second Class,Sports,Retail,6,1084,Low,49.3,95.5,5.0,6.2,1.2,1,134.54,437.27,563,0
ORD-101062,2025-09-15 21:12:50.913942628,North,Second Class,Electronics,Retail,9,94,Medium,44.8,49.8,3.0,4.2,1.2,1,71.6,1126.81,222,0
ORD-101063,2025-09-16 03:02:31.300867244,East,Second Class,Sports,Retail,20,147,Low,65.1,82.3,3.2,3.7,0.5,1,111.52,1184.84,478,0
ORD-101064,2025-09-16 08:52:11.687791860,South,Second Class,Electronics,Corporate,7,1091,Low,64.0,46.5,4.9,5.7,0.8,1,163.71,549.95,242,0
ORD-101065,2025-09-16 14:41:52.074716476,West,Standard Class,Home & Kitchen,Retail,15,254,Low,48.8,75.5,3.9,4.8,0.9,1,106.22,1641.59,496,0
ORD-101066,2025-09-16 20:31:32.461641092,South,Standard Class,Clothing,Wholesale,16,1160,Medium,25.2,76.3,5.4,7.2,1.8,1,187.79,1148.6,454,0
ORD-101067,2025-09-17 02:21:12.848565708,East,Standard Class,Sports,Retail,2,216,Low,63.2,56.8,3.5,4.4,0.9,1,64.85,244.94,505,0
ORD-101068,2025-09-17 08:10:53.235490328,North,Second Class,Home & Kitchen,Retail,11,237,Medium,41.2,45.5,3.1,4.3,1.2,1,103.97,646.12,180,0
ORD-101069,2025-09-17 14:00:33.622414944,South,Same Day,Electronics,Corporate,9,1401,Medium,58.9,33.5,4.4,7.1,2.7,1,193.03,383.83,66,0
ORD-101070,2025-09-17 19:50:14.009339560,West,Standard Class,Clothing,Retail,11,282,Low,57.7,55.2,3.6,4.5,0.9,1,81.35,1050.5,191,0
ORD-101071,2025-09-18 01:39:54.396264176,East,Second Class,Sports,Retail,4,1372,High,21.0,73.4,5.1,7.7,2.6,1,181.61,374.3,424,0
ORD-101072,2025-09-18 07:29:34.783188792,South,First Class,Clothing,Retail,10,535,Medium,56.5,47.8,3.0,4.5,1.5,1,128.96,1252.46,396,0
ORD-101073,2025-09-18 13:19:15.170113408,West,First Class,Electronics,Corporate,3,1200,Low,64.3,66.6,4.3,5.5,1.2,1,158.4,261.59,425,0
ORD-101074,2025-09-18 19:08:55.557038024,West,Second Class,Electronics,Retail,19,1411,High,66.5,41.4,5.7,8.8,3.1,1,217.58,952.07,596,0
ORD-101075,2025-09-19 00:58:35.943962640,South,Second Class,Clothing,Retail,12,192,Low,57.1,61.3,3.0,3.0,0.0,0,110.48,801.67,142,0
ORD-101076,2025-09-19 06:48:16.330887256,East,Second Class,Sports,Corporate,1,509,Low,19.4,46.6,4.1,4.2,0.1,0,63.69,87.63,272,0
ORD-101077,2025-09-19 12:37:56.717811872,South,First Class,Clothing,Wholesale,11,870,Low,78.0,63.8,4.1,5.6,1.5,1,162.9,1020.47,299,0
ORD-101078,2025-09-19 18:27:37.104736492,East,Standard Class,Electronics,Corporate,19,1301,Low,62.4,57.0,5.6,7.0,1.4,1,198.66,1199.5,98,0
ORD-101079,2025-09-20 00:17:17.491661108,South,Same Day,Clothing,Wholesale,15,297,Low,33.3,46.0,2.2,2.0,-0.2,0,117.88,1318.11,400,0
ORD-101080,2025-09-20 06:06:57.878585724,North,Standard Class,Clothing,Wholesale,6,296,Low,40.8,54.5,3.7,3.5,-0.2,0,82.7,736.47,38,0
ORD-101081,2025-09-20 11:56:38.265510340,West,First Class,Electronics,Retail,18,565,Low,59.2,50.1,3.8,5.3,1.5,1,123.81,1371.53,539,0
ORD-101082,2025-09-20 17:46:18.652434956,West,Standard Class,Sports,Retail,4,322,Low,67.2,44.0,4.1,4.8,0.7,1,75.28,397.26,62,0
ORD-101083,2025-09-20 23:35:59.039359572,West,Standard Class,Clothing,Wholesale,5,415,Low,46.2,82.3,4.0,4.4,0.4,1,101.58,296.18,75,0
ORD-101084,2025-09-21 05:25:39.426284188,West,Standard Class,Clothing,Wholesale,4,212,Medium,69.9,59.2,3.4,4.9,1.5,1,69.69,450.86,112,0
ORD-101085,2025-09-21 11:15:19.813208804,East,Standard Class,Home & Kitchen,Corporate,19,1247,Low,22.7,29.8,5.3,6.8,1.5,1,187.56,1189.17,536,0
ORD-101086,2025-09-21 17:05:00.200133420,West,Standard Class,Clothing,Retail,15,1199,Low,36.2,55.0,5.2,6.4,1.2,1,174.22,1387.19,518,0
ORD-101087,2025-09-21 22:54:40.587058036,West,Standard Class,Sports,Retail,11,233,Low,17.8,79.6,3.9,3.1,-0.8,0,94.35,705.75,554,0
ORD-101088,2025-09-22 04:44:20.973982656,South,Standard Class,Electronics,Retail,14,814,Low,38.8,52.8,5.0,6.6,1.6,1,167.65,604.07,501,0
ORD-101089,2025-09-22 10:34:01.360907272,South,Standard Class,Electronics,Wholesale,6,976,Low,82.1,89.0,5.0,5.9,0.9,1,118.32,421.49,554,0
ORD-101090,2025-09-22 16:23:41.747831888,North,First Class,Electronics,Retail,2,949,Low,92.0,51.3,4.1,5.5,1.4,1,165.71,138.76,288,0
ORD-101091,2025-09-22 22:13:22.134756504,East,First Class,Home & Kitchen,Wholesale,17,1477,Low,59.2,73.1,5.4,6.6,1.2,1,215.99,2080.98,12,1
ORD-101092,2025-09-23 04:03:02.521681120,South,Second Class,Home & Kitchen,Retail,20,969,Medium,43.5,81.6,4.4,5.9,1.5,1,183.55,1234.78,268,0
ORD-101093,2025-09-23 09:52:42.908605736,North,Standard Class,Electronics,Retail,1,1037,Low,51.0,72.2,5.1,6.3,1.2,1,126.73,158.68,140,0
ORD-101094,2025-09-23 15:42:23.295530352,East,Standard Class,Electronics,Retail,2,68,Low,63.5,43.0,3.4,3.0,-0.4,0,53.76,165.59,154,0
ORD-101095,2025-09-23 21:32:03.682454968,South,Same Day,Clothing,Wholesale,12,137,Medium,26.9,49.9,2.0,2.7,0.7,1,84.58,676.12,417,0
ORD-101096,2025-09-24 03:21:44.069379584,North,Standard Class,Sports,Corporate,1,936,Medium,44.7,83.7,4.8,6.9,2.1,1,110.03,100.26,108,0
ORD-101097,2025-09-24 09:11:24.456304200,West,Standard Class,Sports,Retail,15,1364,Low,80.8,52.1,5.6,6.9,1.3,1,191.47,827.31,199,0
ORD-101098,2025-09-24 15:01:04.843228820,West,Same Day,Sports,Retail,19,610,Low,36.2,80.6,3.3,3.5,0.2,0,156.71,2188.1,241,0
ORD-101099,2025-09-24 20:50:45.230153436,North,Same Day,Home & Kitchen,Retail,6,972,Low,41.5,58.1,4.0,4.8,0.8,1,120.17,307.54,46,0
ORD-101100,2025-09-25 02:40:25.617078052,North,Standard Class,Clothing,Retail,6,331,Low,55.2,67.3,3.8,4.3,0.5,1,91.25,717.84,423,0
ORD-101101,2025-09-25 08:30:06.004002668,South,Second Class,Sports,Retail,18,695,Low,60.1,42.8,4.0,4.6,0.6,1,145.44,729.37,460,0
